,path,scale,paper size,drawing number,drawing title,building number,building name,name,room_name,room_desc,room_area,desc_loc_lists,name_locs,area_locs,PNG_title
5610,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A016,"wc Lobby, ",3.9,"[{'y1': 1451, 'x1': 2600, 'y2': 1479, 'x2': 2668}, {'y1': 1421, 'x1': 2601, 'y2': 1439, 'x2': 2640}]","{'y1': 1385, 'x1': 2601, 'y2': 1403, 'x2': 2657}","{'y1': 1483, 'x1': 2602, 'y2': 1507, 'x2': 2684}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5611,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A055,Office ,10.7,"[{'y1': 1516, 'x1': 4721, 'y2': 1541, 'x2': 4804}]","{'y1': 1480, 'x1': 4721, 'y2': 1504, 'x2': 4796}","{'y1': 1550, 'x1': 4724, 'y2': 1574, 'x2': 4823}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5612,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A058a,Office ,10.4,"[{'y1': 1513, 'x1': 5121, 'y2': 1538, 'x2': 5204}]","{'y1': 1477, 'x1': 5122, 'y2': 1501, 'x2': 5215}","{'y1': 1547, 'x1': 5125, 'y2': 1571, 'x2': 5223}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5613,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A032,Lecture Theatre ,60.1,"[{'y1': 1543, 'x1': 1555, 'y2': 1566, 'x2': 1667}, {'y1': 1504, 'x1': 1555, 'y2': 1527, 'x2': 1661}]","{'y1': 1467, 'x1': 1556, 'y2': 1491, 'x2': 1630}","{'y1': 1576, 'x1': 1557, 'y2': 1600, 'x2': 1657}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5614,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A034,Lecture Theatre ,52.0,"[{'y1': 1542, 'x1': 2010, 'y2': 1566, 'x2': 2121}, {'y1': 1503, 'x1': 2010, 'y2': 1526, 'x2': 2116}]","{'y1': 1466, 'x1': 2010, 'y2': 1490, 'x2': 2085}","{'y1': 1575, 'x1': 2011, 'y2': 1599, 'x2': 2084}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5615,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A013,Undergraduate Office ,31.1,"[{'y1': 1573, 'x1': 2913, 'y2': 1596, 'x2': 2991}, {'y1': 1536, 'x1': 2913, 'y2': 1565, 'x2': 3115}]","{'y1': 1500, 'x1': 2913, 'y2': 1524, 'x2': 2988}","{'y1': 1605, 'x1': 2914, 'y2': 1629, 'x2': 3015}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5616,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A058,Office ,10.4,"[{'y1': 1649, 'x1': 5176, 'y2': 1673, 'x2': 5259}]","{'y1': 1613, 'x1': 5176, 'y2': 1637, 'x2': 5251}","{'y1': 1683, 'x1': 5179, 'y2': 1707, 'x2': 5278}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5617,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A27a,Plant Room ,8.6,"[{'y1': 1668, 'x1': 1252, 'y2': 1691, 'x2': 1336}, {'y1': 1628, 'x1': 1252, 'y2': 1652, 'x2': 1324}]","{'y1': 1592, 'x1': 1253, 'y2': 1616, 'x2': 1328}","{'y1': 1701, 'x1': 1254, 'y2': 1725, 'x2': 1336}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5618,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A055a,Office ,10.6,"[{'y1': 1658, 'x1': 4782, 'y2': 1682, 'x2': 4865}]","{'y1': 1621, 'x1': 4782, 'y2': 1645, 'x2': 4875}","{'y1': 1691, 'x1': 4785, 'y2': 1716, 'x2': 4884}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5619,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A027,Plant Room ,53.9,"[{'y1': 1793, 'x1': 984, 'y2': 1817, 'x2': 1067}, {'y1': 1754, 'x1': 984, 'y2': 1777, 'x2': 1056}]","{'y1': 1717, 'x1': 984, 'y2': 1741, 'x2': 1059}","{'y1': 1826, 'x1': 985, 'y2': 1850, 'x2': 1086}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5620,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,,,23.7,[],{},"{'y1': 1835, 'x1': 1935, 'y2': 1859, 'x2': 2036}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5621,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A057,Office ,10.6,"[{'y1': 1800, 'x1': 4842, 'y2': 1824, 'x2': 4925}]","{'y1': 1764, 'x1': 4842, 'y2': 1788, 'x2': 4917}","{'y1': 1834, 'x1': 4845, 'y2': 1858, 'x2': 4944}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5622,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,goA058a.r1,Riser ,0.4,"[{'y1': 1803, 'x1': 5114, 'y2': 1827, 'x2': 5189}]","{'y1': 1766, 'x1': 5090, 'y2': 1803, 'x2': 5242}","{'y1': 1836, 'x1': 5116, 'y2': 1861, 'x2': 5198}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5623,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A060,Office ,20.7,"[{'y1': 1854, 'x1': 5271, 'y2': 1878, 'x2': 5354}]","{'y1': 1818, 'x1': 5271, 'y2': 1842, 'x2': 5346}","{'y1': 1888, 'x1': 5272, 'y2': 1912, 'x2': 5373}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5624,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,“A027b,Store ,2.3,"[{'y1': 1936, 'x1': 769, 'y2': 1960, 'x2': 845}]","{'y1': 1894, 'x1': 761, 'y2': 1931, 'x2': 862}","{'y1': 1970, 'x1': 770, 'y2': 1994, 'x2': 853}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5625,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A057a,Office ,10.6,"[{'y1': 1930, 'x1': 4904, 'y2': 1954, 'x2': 4987}]","{'y1': 1894, 'x1': 4904, 'y2': 1918, 'x2': 4997}","{'y1': 1963, 'x1': 4908, 'y2': 1988, 'x2': 5006}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5626,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A011,Undergraduate Office ,17.7,"[{'y1': 1962, 'x1': 2913, 'y2': 1984, 'x2': 2991}, {'y1': 1925, 'x1': 2914, 'y2': 1953, 'x2': 3116}]","{'y1': 1888, 'x1': 2914, 'y2': 1912, 'x2': 2984}","{'y1': 1994, 'x1': 2917, 'y2': 2017, 'x2': 3015}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5627,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A062,Office ,10.4,"[{'y1': 2041, 'x1': 5356, 'y2': 2065, 'x2': 5439}]","{'y1': 2004, 'x1': 5357, 'y2': 2028, 'x2': 5431}","{'y1': 2074, 'x1': 5360, 'y2': 2099, 'x2': 5458}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5628,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A059,Office ,10.6,"[{'y1': 2063, 'x1': 4962, 'y2': 2087, 'x2': 5045}]","{'y1': 2026, 'x1': 4963, 'y2': 2050, 'x2': 5038}","{'y1': 2096, 'x1': 4966, 'y2': 2120, 'x2': 5064}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5629,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A022,a------- ,59.6,"[{'y1': 2117, 'x1': 1522, 'y2': 2120, 'x2': 1608}]","{'y1': 2067, 'x1': 1522, 'y2': 2091, 'x2': 1597}","{'y1': 2136, 'x1': 1523, 'y2': 2161, 'x2': 1624}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5630,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A023/23a,-------- ,61.8,"[{'y1': 2110, 'x1': 1948, 'y2': 2113, 'x2': 2034}]","{'y1': 2060, 'x1': 1949, 'y2': 2084, 'x2': 2088}","{'y1': 2129, 'x1': 1950, 'y2': 2153, 'x2': 2050}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5631,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A004/A036,Foyer/Hub ,352.5,"[{'y1': 2185, 'x1': 2542, 'y2': 2216, 'x2': 2692}]","{'y1': 2137, 'x1': 2535, 'y2': 2161, 'x2': 2696}","{'y1': 2225, 'x1': 2537, 'y2': 2249, 'x2': 2656}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5632,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A059a,Office ,10.6,"[{'y1': 2193, 'x1': 5020, 'y2': 2217, 'x2': 5103}]","{'y1': 2157, 'x1': 5021, 'y2': 2181, 'x2': 5114}","{'y1': 2226, 'x1': 5024, 'y2': 2251, 'x2': 5123}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5633,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A064,Office ,21.2,"[{'y1': 2239, 'x1': 5444, 'y2': 2264, 'x2': 5527}]","{'y1': 2203, 'x1': 5444, 'y2': 2227, 'x2': 5519}","{'y1': 2273, 'x1': 5445, 'y2': 2297, 'x2': 5546}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5634,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A063,Office ,10.2,"[{'y1': 2322, 'x1': 5078, 'y2': 2346, 'x2': 5161}]","{'y1': 2286, 'x1': 5079, 'y2': 2310, 'x2': 5154}","{'y1': 2356, 'x1': 5082, 'y2': 2380, 'x2': 5181}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5635,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,“K005r,Riser ,0.4,"[{'y1': 2449, 'x1': 2872, 'y2': 2472, 'x2': 2947}]","{'y1': 2407, 'x1': 2858, 'y2': 2436, 'x2': 2960}","{'y1': 2482, 'x1': 2873, 'y2': 2506, 'x2': 2956}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5636,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A063a,Office ,10.2,"[{'y1': 2450, 'x1': 5135, 'y2': 2475, 'x2': 5218}]","{'y1': 2414, 'x1': 5135, 'y2': 2438, 'x2': 5228}","{'y1': 2484, 'x1': 5138, 'y2': 2508, 'x2': 5237}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5637,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A066,Office ,21.3,"[{'y1': 2516, 'x1': 5561, 'y2': 2541, 'x2': 5644}]","{'y1': 2480, 'x1': 5561, 'y2': 2504, 'x2': 5636}","{'y1': 2550, 'x1': 5562, 'y2': 2574, 'x2': 5663}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5638,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,AOO05,Office ,18.1,"[{'y1': 2558, 'x1': 2974, 'y2': 2581, 'x2': 3052}]","{'y1': 2485, 'x1': 2975, 'y2': 2509, 'x2': 3050}","{'y1': 2590, 'x1': 2966, 'y2': 2614, 'x2': 3065}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5639,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A067,Stairwell ,16.1,"[{'y1': 2600, 'x1': 5264, 'y2': 2624, 'x2': 5384}]","{'y1': 2573, 'x1': 5289, 'y2': 2597, 'x2': 5364}","{'y1': 2634, 'x1': 5267, 'y2': 2658, 'x2': 5366}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5640,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A068,Office Re ,0.5,"[{'y1': 2721, 'x1': 5562, 'y2': 2742, 'x2': 5587}, {'y1': 2694, 'x1': 5647, 'y2': 2718, 'x2': 5730}]","{'y1': 2657, 'x1': 5648, 'y2': 2681, 'x2': 5723}","{'y1': 2727, 'x1': 5641, 'y2': 2778, 'x2': 5749}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5641,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A003,Office ,17.6,"[{'y1': 2797, 'x1': 2974, 'y2': 2819, 'x2': 3052}]","{'y1': 2760, 'x1': 2975, 'y2': 2784, 'x2': 3049}","{'y1': 2828, 'x1': 2978, 'y2': 2853, 'x2': 3076}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5642,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A069a,Office ,15.1,"[{'y1': 2828, 'x1': 5301, 'y2': 2852, 'x2': 5384}]","{'y1': 2791, 'x1': 5301, 'y2': 2815, 'x2': 5394}","{'y1': 2861, 'x1': 5304, 'y2': 2885, 'x2': 5403}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5643,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A068a,Office ,10.5,"[{'y1': 2830, 'x1': 5706, 'y2': 2854, 'x2': 5789}]","{'y1': 2794, 'x1': 5706, 'y2': 2818, 'x2': 5799}","{'y1': 2864, 'x1': 5710, 'y2': 2888, 'x2': 5808}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5644,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A069,Office ,10.6,"[{'y1': 2982, 'x1': 5372, 'y2': 3007, 'x2': 5455}]","{'y1': 2946, 'x1': 5373, 'y2': 2970, 'x2': 5448}","{'y1': 3016, 'x1': 5376, 'y2': 3040, 'x2': 5475}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5645,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A070,Office ,21.3,"[{'y1': 3029, 'x1': 5796, 'y2': 3054, 'x2': 5879}]","{'y1': 2993, 'x1': 5796, 'y2': 3017, 'x2': 5871}","{'y1': 3063, 'x1': 5797, 'y2': 3087, 'x2': 5898}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5646,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A071a,Office ,10.7,"[{'y1': 3114, 'x1': 5431, 'y2': 3138, 'x2': 5514}]","{'y1': 3078, 'x1': 5431, 'y2': 3102, 'x2': 5524}","{'y1': 3147, 'x1': 5435, 'y2': 3172, 'x2': 5533}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5647,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A071,Office ,10.6,"[{'y1': 3243, 'x1': 5488, 'y2': 3267, 'x2': 5571}]","{'y1': 3207, 'x1': 5489, 'y2': 3231, 'x2': 5559}","{'y1': 3276, 'x1': 5492, 'y2': 3301, 'x2': 5591}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5648,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A001,PC/Learning Lab ,86.6,"[{'y1': 3257, 'x1': 2786, 'y2': 3280, 'x2': 2837}, {'y1': 3217, 'x1': 2786, 'y2': 3247, 'x2': 2965}]","{'y1': 3180, 'x1': 2786, 'y2': 3204, 'x2': 2857}","{'y1': 3290, 'x1': 2787, 'y2': 3314, 'x2': 2888}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5649,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A072,Office ,21.2,"[{'y1': 3279, 'x1': 5896, 'y2': 3303, 'x2': 5979}]","{'y1': 3243, 'x1': 5896, 'y2': 3267, 'x2': 5971}","{'y1': 3313, 'x1': 5897, 'y2': 3336, 'x2': 5998}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5650,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A219,Plant Room ,8.4,"[{'y1': 3407, 'x1': 5009, 'y2': 3430, 'x2': 5092}, {'y1': 3367, 'x1': 5009, 'y2': 3391, 'x2': 5081}]","{'y1': 3331, 'x1': 5009, 'y2': 3355, 'x2': 5084}","{'y1': 3439, 'x1': 5010, 'y2': 3464, 'x2': 5093}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5651,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A074,Office ,16.3,"[{'y1': 3482, 'x1': 5597, 'y2': 3506, 'x2': 5680}]","{'y1': 3445, 'x1': 5597, 'y2': 3469, 'x2': 5672}","{'y1': 3515, 'x1': 5600, 'y2': 3539, 'x2': 5699}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5652,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A073,Store Room ,2.9,"[{'y1': 3466, 'x1': 5793, 'y2': 3490, 'x2': 5876}, {'y1': 3426, 'x1': 5793, 'y2': 3450, 'x2': 5869}]","{'y1': 3381, 'x1': 5773, 'y2': 3414, 'x2': 5868}","{'y1': 3499, 'x1': 5794, 'y2': 3523, 'x2': 5877}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5653,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A217/A218,Bloomberg Room ,96.4,"[{'y1': 3534, 'x1': 4569, 'y2': 3558, 'x2': 4652}, {'y1': 3494, 'x1': 4569, 'y2': 3525, 'x2': 4724}]","{'y1': 3458, 'x1': 4569, 'y2': 3482, 'x2': 4730}","{'y1': 3567, 'x1': 4570, 'y2': 3591, 'x2': 4671}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5654,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A001b,ISS ,19.2,"[{'y1': 3660, 'x1': 2936, 'y2': 3684, 'x2': 2984}]","{'y1': 3623, 'x1': 2936, 'y2': 3647, 'x2': 3030}","{'y1': 3693, 'x1': 2939, 'y2': 3717, 'x2': 3038}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5655,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A001d,ISS Comms Room ,24.1,"[{'y1': 3695, 'x1': 2640, 'y2': 3719, 'x2': 2723}, {'y1': 3655, 'x1': 2640, 'y2': 3679, 'x2': 2751}, {'y1': 3615, 'x1': 2640, 'y2': 3639, 'x2': 2688}]","{'y1': 3579, 'x1': 2641, 'y2': 3603, 'x2': 2733}","{'y1': 3728, 'x1': 2641, 'y2': 3751, 'x2': 2742}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5656,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A223,"Corridor, ",6.8,"[{'y1': 3674, 'x1': 4952, 'y2': 3705, 'x2': 5078}]","{'y1': 3638, 'x1': 4952, 'y2': 3662, 'x2': 5027}","{'y1': 3708, 'x1': 4953, 'y2': 3732, 'x2': 5036}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5657,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A221,Office ,10.8,"[{'y1': 3695, 'x1': 5145, 'y2': 3719, 'x2': 5228}]","{'y1': 3659, 'x1': 5146, 'y2': 3683, 'x2': 5216}","{'y1': 3729, 'x1': 5149, 'y2': 3753, 'x2': 5247}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5658,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A222,Store ,10.4,"[{'y1': 3795, 'x1': 4925, 'y2': 3820, 'x2': 5000}]","{'y1': 3759, 'x1': 4925, 'y2': 3782, 'x2': 5000}","{'y1': 3829, 'x1': 4928, 'y2': 3853, 'x2': 5027}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5659,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,,Lobby ,7.0,"[{'y1': 3867, 'x1': 4305, 'y2': 3897, 'x2': 4391}]",{},"{'y1': 3907, 'x1': 4337, 'y2': 3930, 'x2': 4388}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5660,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,Al,MCO75_A Floor,"

A Floor","

MCO75",Management School,Management School MC075_0,A001a,Lift Room ,5.5,"[{'y1': 3886, 'x1': 2591, 'y2': 3908, 'x2': 2668}, {'y1': 3849, 'x1': 2591, 'y2': 3871, 'x2': 2629}]","{'y1': 3815, 'x1': 2591, 'y2': 3839, 'x2': 2684}","{'y1': 3917, 'x1': 2592, 'y2': 3942, 'x2': 2674}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
