,path,scale,paper size,drawing number,drawing title,building number,building name,name,room_name,room_desc,room_area,PNG_title
5949,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,A1,MCO75_A Floor,"

A Floor","

MC075",Management School,Management School MC075_0,,WP Lecture ,129.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5950,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,A1,MCO75_A Floor,"

A Floor","

MC075",Management School,Management School MC075_0,A242/A243,Stairwell ,35.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5951,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,A1,MCO75_A Floor,"

A Floor","

MC075",Management School,Management School MC075_0,,WP Breakout ,93.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5952,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,A1,MCO75_A Floor,"

A Floor","

MC075",Management School,Management School MC075_0,,WP Lecture ,171.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5953,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,A1,MCO75_A Floor,"

A Floor","

MC075",Management School,Management School MC075_0,,WP - WP Circulation ,32.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5954,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,A1,MCO75_A Floor,"

A Floor","

MC075",Management School,Management School MC075_0,,WP Store ,6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5955,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,A1,MCO75_A Floor,"

A Floor","

MC075",Management School,Management School MC075_0,,"WP Store 6m? z S, 2 > WP Lecture ",107.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5956,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png,0.005,A1,MCO75_A Floor,"

A Floor","

MC075",Management School,Management School MC075_0,,* WP Plant ,61.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_0.png
5957,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B036,Experimental Lab ,49.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5958,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B028,Office ,17.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5959,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B030,Office ,17.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5960,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B023,Postgraduate Computer ,24.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5961,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B024,Cleaner's Cupboard ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5962,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO26,Male WC ,8.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5963,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B033,Resource Room ,17.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5964,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO37,Comms Room ,9.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5965,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B022,Kitchen ,6.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5966,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B038,Office ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5967,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,*B025r,Store ,0.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5968,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B020a,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5969,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO27,Office ,9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5970,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO31,Office ,18.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5971,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO34,Office ,27.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5972,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B035,Office ,19,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5973,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B039,PC/Learning Lab ,20.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5974,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B025,Female C ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5975,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BOo21,Stairwell ,14.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5976,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B020,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5977,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO38a,Student Support Room ,43.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5978,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B019,Office ,8.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5979,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO40,Office ,21.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5980,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B018,Office ,18.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5981,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO17,Office ,17.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5982,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B041,Office ,10.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5983,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B043a,Office ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5984,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B016,Office ,18.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5985,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B043,Office ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5986,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B041a,Office ,10.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5987,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO15,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5988,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B042,Office ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5989,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,"_,B043r",Riser ,0.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5990,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO45,Office ,20.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5991,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO13a,Office ,8.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5992,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B014,Office ,18.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5993,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B042a,Office ,10.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5994,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B013,Office ,8.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5995,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO46,Office ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5996,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B044,Office ,10.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5997,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO11a,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5998,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO044a,Office ,10.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
5999,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B012,Office ,18.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6000,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B048,Office ,21.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6001,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B047,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6002,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,Bo11,Office ,17.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6003,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B010,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6004,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B050a,Office cy ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6005,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,,Booér Riser ,0.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6006,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B047a,Office ,10.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6007,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO50O,Post-grad Base ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6008,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B049,Stairwell ,11.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6009,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BOo9,Office ,18.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6010,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO08,Office ,17.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6011,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO52,Office ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6012,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO051,Office ,9.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6013,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO52a,Office ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6014,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BOO7,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6015,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO06,Office ,8.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6016,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO53,Office ,21.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6017,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO0O5a,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6018,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,Bo06a,Office sca ,8.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6019,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO55,Office ,14.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6020,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO05,Office ,18.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6021,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,Bo04,Office ,17.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6022,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO56,Post Graduate Base ,55.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6023,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO60a,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6024,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO60,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6025,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B004b,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6026,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO62,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6027,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO57,Office ,17.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6028,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO03a,Office ,18.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6029,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO004a,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6030,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B062a,Office ,16.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6031,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO58a,Office ,9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6032,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B058,Office ,9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6033,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO59,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6034,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO64,Office ,17.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6035,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO62r,Risers ,0.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6036,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO03,Office ,7.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6037,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO002,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6038,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO061a,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6039,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO66,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6040,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B061,Office ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6041,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO66a,Office ,8.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6042,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,BO75,Stairwell ,14.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
6043,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png,0.005,A1,MCO75_B Floor,"

B Floor","

MC075",Management School,Management School MC075_1,B063,Office ,18.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Management School MC075_1.png
